SCADAName,WeekStartDate,Pumpage,Pumpage05,Pumpage10,Pumpage_10,Pumpage15
BUD-4,2017-05-15,1.2,0.7,0.2,0,0
BUD-4,2017-05-22,1.2,0.7,0.2,0,0
BUD-4,2017-05-29,1.2,0.7,0.2,0,0
BUD-4,2017-06-05,1.2,0.7,0.2,0,0
BUD-4,2017-06-12,1.191,0.691,0.191,0,0
BUD-4,2017-06-19,1.2,0.7,0.2,0,0
BUD-4,2017-06-26,1.121,0.621,0.121,0,0
BUD-4,2017-07-03,1.197,0.697,0.197,0,0
BUD-4,2017-07-10,1.186,0.686,0.186,0,0
BUD-4,2017-07-17,1.2,0.7,0.2,0,0
BUD-4,2017-07-24,1.181,0.681,0.181,0,0
BUD-4,2017-07-31,1.2,0.7,0.2,0,0
BUD-4,2017-08-07,1.2,0.7,0.2,0,0
BUD-4,2017-08-14,1.2,0.7,0.2,0,0
BUD-4,2017-08-21,1.2,0.7,0.2,0,0
BUD-4,2017-08-28,1.2,0.7,0.2,0,0
BUD-4,2017-09-04,0.947,0.447,0,0.947,0
BUD-4,2017-09-11,0.611,0.111,0,0.611,0
BUD-4,2017-09-18,1.2,0.7,0.2,0,0
BUD-4,2017-09-25,1.2,0.7,0.2,0,0
BUD-4,2017-10-02,1.141,0.641,0.141,0,0
BUD-4,2017-10-09,1.197,0.697,0.197,0,0
BUD-4,2017-10-16,1.2,0.7,0.2,0,0
BUD-4,2017-10-23,1.2,0.7,0.2,0,0
BUD-4,2017-10-30,1.207,0.707,0.207,0,0
BUD-4,2017-11-06,1.2,0.7,0.2,0,0
BUD-4,2017-11-13,1.2,0.7,0.2,0,0
BUD-4,2017-11-20,1.2,0.7,0.2,0,0
BUD-4,2017-11-27,1.2,0.7,0.2,0,0
BUD-4,2017-12-04,1.2,0.7,0.2,0,0
BUD-4,2017-12-11,1.149,0.649,0.149,0,0
BUD-4,2017-12-18,1.121,0.621,0.121,0,0
BUD-4,2017-12-25,1.2,0.7,0.2,0,0
BUD-4,2018-01-01,1.2,0.7,0.2,0,0
BUD-4,2018-01-08,1.29,0.79,0.29,0,0
BUD-4,2018-01-15,1.256,0.756,0.256,0,0
BUD-4,2018-01-22,1.2,0.7,0.2,0,0
BUD-4,2018-01-29,1.2,0.7,0.2,0,0
BUD-4,2018-02-05,1.2,0.7,0.2,0,0
BUD-4,2018-02-12,1.2,0.7,0.2,0,0
BUD-4,2018-02-19,1.2,0.7,0.2,0,0
BUD-4,2018-02-26,1.2,0.7,0.2,0,0
BUD-4,2018-03-05,1.193,0.693,0.193,0,0
BUD-4,2018-03-12,1.2,0.7,0.2,0,0
BUD-4,2018-03-19,1.2,0.7,0.2,0,0
BUD-4,2018-03-26,1.2,0.7,0.2,0,0
BUD-4,2018-04-02,1.387,0.887,0.387,0,0
BUD-4,2018-04-09,1.437,0.937,0.437,0,0
BUD-4,2018-04-16,1.49,0.99,0.49,0,0
BUD-4,2018-04-23,1.49,0.99,0.49,0,0
BUD-4,2018-04-30,1.483,0.983,0.483,0,0
BUD-4,2018-05-07,1.489,0.989,0.489,0,0
BUD-4,2018-05-14,1.423,0.923,0.423,0,0
BUD-4,2018-05-21,1.49,0.99,0.49,0,0
BUD-4,2018-05-28,1.483,0.983,0.483,0,0
BUD-4,2018-06-04,1.49,0.99,0.49,0,0
BUD-4,2018-06-11,1.627,1.127,0.627,0,0.127
BUD-4,2018-06-18,1.021,0.521,0.021,0,0
BUD-4,2018-06-25,0.7,0.2,0,0.7,0
BUD-4,2018-07-02,1.363,0.863,0.363,0,0
BUD-4,2018-07-09,1.4,0.9,0.4,0,0
BUD-4,2018-07-16,1.257,0.757,0.257,0,0
BUD-4,2018-07-23,1.316,0.816,0.316,0,0
BUD-4,2018-07-30,1.4,0.9,0.4,0,0
BUD-4,2018-08-06,1.4,0.9,0.4,0,0
BUD-4,2018-08-13,1.26,0.76,0.26,0,0
BUD-4,2018-08-20,1.169,0.669,0.169,0,0
BUD-4,2018-08-27,1.399,0.899,0.399,0,0
BUD-4,2018-09-03,1.4,0.9,0.4,0,0
BUD-4,2018-09-10,1.4,0.9,0.4,0,0
BUD-4,2018-09-17,1.4,0.9,0.4,0,0
BUD-4,2018-09-24,1.4,0.9,0.4,0,0
BUD-4,2018-10-01,1.631,1.131,0.631,0,0.131
BUD-4,2018-10-08,1.65,1.15,0.65,0,0.15
BUD-4,2018-10-15,1.65,1.15,0.65,0,0.15
BUD-4,2018-10-22,1.65,1.15,0.65,0,0.15
BUD-4,2018-10-29,1.657,1.157,0.657,0,0.157
BUD-4,2018-11-05,1.643,1.143,0.643,0,0.143
BUD-4,2018-11-12,1.64,1.14,0.64,0,0.14
BUD-4,2018-11-19,1.65,1.15,0.65,0,0.15
BUD-4,2018-11-26,1.65,1.15,0.65,0,0.15
BUD-4,2018-12-03,1.649,1.149,0.649,0,0.149
BUD-4,2018-12-10,1.644,1.144,0.644,0,0.144
BUD-4,2018-12-17,1.417,0.917,0.417,0,0
BUD-4,2018-12-24,1.099,0.599,0.099,0,0
BUD-4,2018-12-31,1.353,0.853,0.353,0,0
BUD-4,2019-01-07,1.373,0.873,0.373,0,0
BUD-4,2019-01-14,1.5,1,0.5,0,0
BUD-4,2019-01-21,1.5,1,0.5,0,0
BUD-4,2019-01-28,1.5,1,0.5,0,0
BUD-4,2019-02-04,1.499,0.999,0.499,0,0
BUD-4,2019-02-11,1.5,1,0.5,0,0
BUD-4,2019-02-18,1.5,1,0.5,0,0
BUD-4,2019-02-25,1.5,1,0.5,0,0
BUD-4,2019-03-04,1.491,0.991,0.491,0,0
BUD-4,2019-03-11,1.5,1,0.5,0,0
BUD-4,2019-03-18,1.489,0.989,0.489,0,0
BUD-4,2019-03-25,1.5,1,0.5,0,0
BUD-4,2019-04-01,1.5,1,0.5,0,0
BUD-4,2019-04-08,1.5,1,0.5,0,0
BUD-4,2019-04-15,1.446,0.946,0.446,0,0
BUD-4,2019-04-22,1.5,1,0.5,0,0
BUD-4,2019-04-29,1.5,1,0.5,0,0
BUD-4,2019-05-06,1.427,0.927,0.427,0,0
BUD-4,2019-05-13,1.5,1,0.5,0,0
BUD-4,2019-05-20,1.494,0.994,0.494,0,0
BUD-4,2019-05-27,1.491,0.991,0.491,0,0
BUD-4,2019-06-03,1.5,1,0.5,0,0
BUD-4,2019-06-10,1.5,1,0.5,0,0
BUD-4,2019-06-17,1.5,1,0.5,0,0
BUD-4,2019-06-24,1.5,1,0.5,0,0
BUD-4,2019-07-01,1.481,0.981,0.481,0,0
BUD-4,2019-07-08,1.5,1,0.5,0,0
BUD-4,2019-07-15,1.5,1,0.5,0,0
BUD-4,2019-07-22,1.5,1,0.5,0,0
BUD-4,2019-07-29,1.499,0.999,0.499,0,0
BUD-4,2019-08-05,1.5,1,0.5,0,0
BUD-4,2019-08-12,1.274,0.774,0.274,0,0
BUD-4,2019-08-19,1.42,0.92,0.42,0,0
BUD-4,2019-08-26,1.497,0.997,0.497,0,0
BUD-4,2019-09-02,1.5,1,0.5,0,0
BUD-4,2019-09-09,1.5,1,0.5,0,0
BUD-4,2019-09-16,1.5,1,0.5,0,0
BUD-4,2019-09-23,1.5,1,0.5,0,0
BUD-4,2019-09-30,1.5,1,0.5,0,0
BUD-5R,2013-10-07,0,0,0,0,0
BUD-5R,2013-10-14,0,0,0,0,0
BUD-5R,2013-10-21,0,0,0,0,0
BUD-5R,2013-10-28,0,0,0,0,0
BUD-5R,2013-11-04,0,0,0,0,0
BUD-5R,2013-11-11,0,0,0,0,0
BUD-5R,2013-11-18,0.007,0,0,0.007,0
BUD-5R,2013-11-25,0,0,0,0,0
BUD-5R,2013-12-02,0.697,0.197,0,0.697,0
BUD-5R,2013-12-09,0.75,0.25,0,0.75,0
BUD-5R,2013-12-16,0.561,0.061,0,0.561,0
BUD-5R,2013-12-23,0.769,0.269,0,0.769,0
BUD-5R,2013-12-30,0.604,0.104,0,0.604,0
BUD-5R,2014-01-06,0.55,0.05,0,0.55,0
BUD-5R,2014-01-13,0.749,0.249,0,0.749,0
BUD-5R,2014-01-20,0.797,0.297,0,0.797,0
BUD-5R,2014-01-27,0.73,0.23,0,0.73,0
BUD-5R,2014-02-03,0.436,0,0,0.436,0
BUD-5R,2014-02-10,0.666,0.166,0,0.666,0
BUD-5R,2014-02-17,0.603,0.103,0,0.603,0
BUD-5R,2014-02-24,0.697,0.197,0,0.697,0
BUD-5R,2014-03-03,0.37,0,0,0.37,0
BUD-5R,2014-03-10,0.689,0.189,0,0.689,0
BUD-5R,2014-03-17,0.699,0.199,0,0.699,0
BUD-5R,2014-03-24,0.689,0.189,0,0.689,0
BUD-5R,2014-03-31,0.693,0.193,0,0.693,0
BUD-5R,2014-04-07,0.666,0.166,0,0.666,0
BUD-5R,2014-04-14,0.021,0,0,0.021,0
BUD-5R,2014-04-21,0,0,0,0,0
BUD-5R,2014-04-28,0,0,0,0,0
BUD-5R,2014-05-05,0,0,0,0,0
BUD-5R,2014-05-12,0,0,0,0,0
BUD-5R,2014-05-19,0,0,0,0,0
BUD-5R,2014-05-26,0,0,0,0,0
BUD-5R,2014-06-02,0,0,0,0,0
BUD-5R,2014-06-09,0,0,0,0,0
BUD-5R,2014-06-16,0,0,0,0,0
BUD-5R,2014-06-23,0,0,0,0,0
BUD-5R,2014-06-30,0,0,0,0,0
BUD-5R,2014-07-07,0,0,0,0,0
BUD-5R,2014-07-14,0,0,0,0,0
BUD-5R,2014-07-21,0,0,0,0,0
BUD-5R,2014-07-28,0,0,0,0,0
BUD-5R,2014-08-04,0,0,0,0,0
BUD-5R,2014-08-11,0,0,0,0,0
BUD-5R,2014-08-18,0,0,0,0,0
BUD-5R,2014-08-25,0,0,0,0,0
BUD-5R,2014-09-01,0,0,0,0,0
BUD-5R,2014-09-08,0,0,0,0,0
BUD-5R,2014-09-15,0,0,0,0,0
BUD-5R,2014-09-22,0,0,0,0,0
BUD-5R,2014-09-29,0,0,0,0,0
BUD-5R,2014-10-06,0,0,0,0,0
BUD-5R,2014-10-13,0,0,0,0,0
BUD-5R,2014-10-20,0,0,0,0,0
BUD-5R,2014-10-27,0,0,0,0,0
BUD-5R,2014-11-03,0,0,0,0,0
BUD-5R,2014-11-10,0,0,0,0,0
BUD-5R,2014-11-17,0,0,0,0,0
BUD-5R,2014-11-24,0,0,0,0,0
BUD-5R,2014-12-01,0,0,0,0,0
BUD-5R,2014-12-08,0,0,0,0,0
BUD-5R,2014-12-15,0,0,0,0,0
BUD-5R,2014-12-22,0,0,0,0,0
BUD-5R,2014-12-29,0,0,0,0,0
BUD-5R,2015-01-05,0,0,0,0,0
BUD-5R,2015-01-12,0,0,0,0,0
BUD-5R,2015-01-19,0,0,0,0,0
BUD-5R,2015-01-26,0,0,0,0,0
BUD-5R,2015-02-02,0,0,0,0,0
BUD-5R,2015-02-09,0,0,0,0,0
BUD-5R,2015-02-16,0,0,0,0,0
BUD-5R,2015-02-23,0,0,0,0,0
BUD-5R,2015-03-02,0,0,0,0,0
BUD-5R,2015-03-09,0,0,0,0,0
BUD-5R,2015-03-16,0,0,0,0,0
BUD-5R,2015-03-23,0,0,0,0,0
BUD-5R,2015-03-30,0,0,0,0,0
BUD-5R,2015-04-06,0,0,0,0,0
BUD-5R,2015-04-13,0,0,0,0,0
BUD-5R,2015-04-20,0,0,0,0,0
BUD-5R,2015-04-27,0,0,0,0,0
BUD-5R,2015-05-04,0,0,0,0,0
BUD-5R,2015-05-11,0,0,0,0,0
BUD-5R,2015-05-18,0,0,0,0,0
BUD-5R,2015-05-25,0,0,0,0,0
BUD-5R,2015-06-01,0,0,0,0,0
BUD-5R,2015-06-08,0,0,0,0,0
BUD-5R,2015-06-15,0,0,0,0,0
BUD-5R,2015-06-22,0,0,0,0,0
BUD-5R,2015-06-29,0,0,0,0,0
BUD-5R,2015-07-06,0,0,0,0,0
BUD-5R,2015-07-13,0,0,0,0,0
BUD-5R,2015-07-20,0,0,0,0,0
BUD-5R,2015-07-27,0,0,0,0,0
BUD-5R,2015-08-03,0,0,0,0,0
BUD-5R,2015-08-10,0,0,0,0,0
BUD-5R,2015-08-17,0,0,0,0,0
BUD-5R,2015-08-24,0,0,0,0,0
BUD-5R,2015-08-31,0,0,0,0,0
BUD-5R,2015-09-07,0,0,0,0,0
BUD-5R,2015-09-14,0,0,0,0,0
BUD-5R,2015-09-21,0,0,0,0,0
BUD-5R,2015-09-28,0,0,0,0,0
BUD-5R,2015-10-05,0,0,0,0,0
BUD-5R,2015-10-12,0,0,0,0,0
BUD-5R,2015-10-19,0,0,0,0,0
BUD-5R,2015-10-26,0,0,0,0,0
BUD-5R,2015-11-02,0,0,0,0,0
BUD-5R,2015-11-09,0,0,0,0,0
BUD-5R,2015-11-16,0,0,0,0,0
BUD-5R,2015-11-23,0,0,0,0,0
BUD-5R,2015-11-30,0.313,0,0,0.313,0
BUD-5R,2015-12-07,0.241,0,0,0.241,0
BUD-5R,2015-12-14,0.54,0.04,0,0.54,0
BUD-5R,2015-12-21,1.2,0.7,0.2,0,0
BUD-5R,2015-12-28,1.2,0.7,0.2,0,0
BUD-5R,2016-01-04,1.067,0.567,0.067,0,0
BUD-5R,2016-01-11,1.2,0.7,0.2,0,0
BUD-5R,2016-01-18,1.197,0.697,0.197,0,0
BUD-5R,2016-01-25,1.2,0.7,0.2,0,0
BUD-5R,2016-02-01,1.2,0.7,0.2,0,0
BUD-5R,2016-02-08,1.131,0.631,0.131,0,0
BUD-5R,2016-02-15,1.2,0.7,0.2,0,0
BUD-5R,2016-02-22,1.2,0.7,0.2,0,0
BUD-5R,2016-02-29,1.2,0.7,0.2,0,0
BUD-5R,2016-03-07,1.169,0.669,0.169,0,0
BUD-5R,2016-03-14,1.194,0.694,0.194,0,0
BUD-5R,2016-03-21,1.114,0.614,0.114,0,0
BUD-5R,2016-03-28,1.156,0.656,0.156,0,0
BUD-5R,2016-04-04,1.194,0.694,0.194,0,0
BUD-5R,2016-04-11,1.014,0.514,0.014,0,0
BUD-5R,2016-04-18,1.197,0.697,0.197,0,0
BUD-5R,2016-04-25,0.804,0.304,0,0.804,0
BUD-5R,2016-05-02,0.92,0.42,0,0.92,0
BUD-5R,2016-05-09,1.2,0.7,0.2,0,0
BUD-5R,2016-05-16,1.183,0.683,0.183,0,0
BUD-5R,2016-05-23,1.197,0.697,0.197,0,0
BUD-5R,2016-05-30,1.156,0.656,0.156,0,0
BUD-5R,2016-06-06,0.013,0,0,0.013,0
BUD-5R,2016-06-13,0.947,0.447,0,0.947,0
BUD-5R,2016-06-20,1.073,0.573,0.073,0,0
BUD-5R,2016-06-27,1.193,0.693,0.193,0,0
BUD-5R,2016-07-04,1.199,0.699,0.199,0,0
BUD-5R,2016-07-11,1.086,0.586,0.086,0,0
BUD-5R,2016-07-18,1.197,0.697,0.197,0,0
BUD-5R,2016-07-25,1.191,0.691,0.191,0,0
BUD-5R,2016-08-01,1.2,0.7,0.2,0,0
BUD-5R,2016-08-08,1.197,0.697,0.197,0,0
BUD-5R,2016-08-15,1.2,0.7,0.2,0,0
BUD-5R,2016-08-22,1.2,0.7,0.2,0,0
BUD-5R,2016-08-29,0.65,0.15,0,0.65,0
BUD-5R,2016-09-05,0.941,0.441,0,0.941,0
BUD-5R,2016-09-12,1.129,0.629,0.129,0,0
BUD-5R,2016-09-19,1.014,0.514,0.014,0,0
BUD-5R,2016-09-26,0.947,0.447,0,0.947,0
BUD-5R,2016-10-03,1.2,0.7,0.2,0,0
BUD-5R,2016-10-10,1.193,0.693,0.193,0,0
BUD-5R,2016-10-17,0.101,0,0,0.101,0
BUD-5R,2016-10-24,0.047,0,0,0.047,0
BUD-5R,2016-10-31,1.123,0.623,0.123,0,0
BUD-5R,2016-11-07,1.019,0.519,0.019,0,0
BUD-5R,2016-11-14,1.127,0.627,0.127,0,0
BUD-5R,2016-11-21,1.2,0.7,0.2,0,0
BUD-5R,2016-11-28,1.19,0.69,0.19,0,0
BUD-5R,2016-12-05,1.15,0.65,0.15,0,0
BUD-5R,2016-12-12,1.197,0.697,0.197,0,0
BUD-5R,2016-12-19,0.974,0.474,0,0.974,0
BUD-5R,2016-12-26,1.2,0.7,0.2,0,0
BUD-5R,2017-01-02,1.197,0.697,0.197,0,0
BUD-5R,2017-01-09,1.2,0.7,0.2,0,0
BUD-5R,2017-01-16,1.193,0.693,0.193,0,0
BUD-5R,2017-01-23,1.2,0.7,0.2,0,0
BUD-5R,2017-01-30,1.183,0.683,0.183,0,0
BUD-5R,2017-02-06,1.2,0.7,0.2,0,0
BUD-5R,2017-02-13,1.186,0.686,0.186,0,0
BUD-5R,2017-02-20,1.2,0.7,0.2,0,0
BUD-5R,2017-02-27,1.177,0.677,0.177,0,0
BUD-5R,2017-03-06,1.111,0.611,0.111,0,0
BUD-5R,2017-03-13,1.191,0.691,0.191,0,0
BUD-5R,2017-03-20,1.2,0.7,0.2,0,0
BUD-5R,2017-03-27,1.186,0.686,0.186,0,0
BUD-5R,2017-04-03,1.199,0.699,0.199,0,0
BUD-5R,2017-04-10,1.2,0.7,0.2,0,0
BUD-5R,2017-04-17,1.2,0.7,0.2,0,0
BUD-5R,2017-04-24,1.154,0.654,0.154,0,0
BUD-5R,2017-05-01,1.186,0.686,0.186,0,0
BUD-5R,2017-05-08,1.164,0.664,0.164,0,0
BUD-5R,2017-05-15,1.169,0.669,0.169,0,0
BUD-5R,2017-05-22,1.196,0.696,0.196,0,0
BUD-5R,2017-05-29,1.2,0.7,0.2,0,0
BUD-5R,2017-06-05,1.193,0.693,0.193,0,0
BUD-5R,2017-06-12,1.191,0.691,0.191,0,0
BUD-5R,2017-06-19,1.2,0.7,0.2,0,0
BUD-5R,2017-06-26,1.106,0.606,0.106,0,0
BUD-5R,2017-07-03,1.191,0.691,0.191,0,0
BUD-5R,2017-07-10,1.191,0.691,0.191,0,0
BUD-5R,2017-07-17,0.871,0.371,0,0.871,0
BUD-5R,2017-07-24,1.101,0.601,0.101,0,0
BUD-5R,2017-07-31,1.199,0.699,0.199,0,0
BUD-5R,2017-08-07,1.2,0.7,0.2,0,0
BUD-5R,2017-08-14,1.19,0.69,0.19,0,0
BUD-5R,2017-08-21,1.134,0.634,0.134,0,0
BUD-5R,2017-08-28,1.197,0.697,0.197,0,0
BUD-5R,2017-09-04,0.947,0.447,0,0.947,0
BUD-5R,2017-09-11,0.611,0.111,0,0.611,0
BUD-5R,2017-09-18,1.19,0.69,0.19,0,0
BUD-5R,2017-09-25,1.196,0.696,0.196,0,0
BUD-5R,2017-10-02,1.14,0.64,0.14,0,0
BUD-5R,2017-10-09,1.197,0.697,0.197,0,0
BUD-5R,2017-10-16,1.171,0.671,0.171,0,0
BUD-5R,2017-10-23,1.194,0.694,0.194,0,0
BUD-5R,2017-10-30,1.197,0.697,0.197,0,0
BUD-5R,2017-11-06,1.2,0.7,0.2,0,0
BUD-5R,2017-11-13,1.159,0.659,0.159,0,0
BUD-5R,2017-11-20,1.17,0.67,0.17,0,0
BUD-5R,2017-11-27,1.19,0.69,0.19,0,0
BUD-5R,2017-12-04,1.193,0.693,0.193,0,0
BUD-5R,2017-12-11,1.186,0.686,0.186,0,0
BUD-5R,2017-12-18,1.161,0.661,0.161,0,0
BUD-5R,2017-12-25,1.187,0.687,0.187,0,0
BUD-5R,2018-01-01,1.189,0.689,0.189,0,0
BUD-5R,2018-01-08,1.199,0.699,0.199,0,0
BUD-5R,2018-01-15,1.197,0.697,0.197,0,0
BUD-5R,2018-01-22,1.196,0.696,0.196,0,0
BUD-5R,2018-01-29,1.181,0.681,0.181,0,0
BUD-5R,2018-02-05,1.189,0.689,0.189,0,0
BUD-5R,2018-02-12,1.151,0.651,0.151,0,0
BUD-5R,2018-02-19,1.176,0.676,0.176,0,0
BUD-5R,2018-02-26,1.199,0.699,0.199,0,0
BUD-5R,2018-03-05,1.189,0.689,0.189,0,0
BUD-5R,2018-03-12,1.19,0.69,0.19,0,0
BUD-5R,2018-03-19,1.199,0.699,0.199,0,0
BUD-5R,2018-03-26,1.186,0.686,0.186,0,0
BUD-5R,2018-04-02,1.18,0.68,0.18,0,0
BUD-5R,2018-04-09,1.123,0.623,0.123,0,0
BUD-5R,2018-04-16,1.196,0.696,0.196,0,0
BUD-5R,2018-04-23,1.193,0.693,0.193,0,0
BUD-5R,2018-04-30,1.194,0.694,0.194,0,0
BUD-5R,2018-05-07,1.194,0.694,0.194,0,0
BUD-5R,2018-05-14,1.139,0.639,0.139,0,0
BUD-5R,2018-05-21,1.199,0.699,0.199,0,0
BUD-5R,2018-05-28,1.194,0.694,0.194,0,0
BUD-5R,2018-06-04,1.219,0.719,0.219,0,0
BUD-5R,2018-06-11,1.236,0.736,0.236,0,0
BUD-5R,2018-06-18,1.217,0.717,0.217,0,0
BUD-5R,2018-06-25,1.2,0.7,0.2,0,0
BUD-5R,2018-07-02,1.266,0.766,0.266,0,0
BUD-5R,2018-07-09,1.299,0.799,0.299,0,0
BUD-5R,2018-07-16,1.287,0.787,0.287,0,0
BUD-5R,2018-07-23,0.891,0.391,0,0.891,0
BUD-5R,2018-07-30,0.944,0.444,0,0.944,0
BUD-5R,2018-08-06,1.2,0.7,0.2,0,0
BUD-5R,2018-08-13,1.08,0.58,0.08,0,0
BUD-5R,2018-08-20,1.004,0.504,0.004,0,0
BUD-5R,2018-08-27,1.199,0.699,0.199,0,0
BUD-5R,2018-09-03,1.2,0.7,0.2,0,0
BUD-5R,2018-09-10,1.2,0.7,0.2,0,0
BUD-5R,2018-09-17,1.2,0.7,0.2,0,0
BUD-5R,2018-09-24,0.344,0,0,0.344,0
BUD-5R,2018-10-01,0,0,0,0,0
BUD-5R,2018-10-08,0,0,0,0,0
BUD-5R,2018-10-15,0,0,0,0,0
BUD-5R,2018-10-22,0,0,0,0,0
BUD-5R,2018-10-29,0,0,0,0,0
BUD-5R,2018-11-05,0,0,0,0,0
BUD-5R,2018-11-12,0,0,0,0,0
BUD-5R,2018-11-19,0,0,0,0,0
BUD-5R,2018-11-26,0,0,0,0,0
BUD-5R,2018-12-03,0,0,0,0,0
BUD-5R,2018-12-10,0,0,0,0,0
BUD-5R,2018-12-17,0.027,0,0,0.027,0
BUD-5R,2018-12-24,0.044,0,0,0.044,0
BUD-5R,2018-12-31,1.104,0.604,0.104,0,0
BUD-5R,2019-01-07,1.087,0.587,0.087,0,0
BUD-5R,2019-01-14,1.193,0.693,0.193,0,0
BUD-5R,2019-01-21,1.196,0.696,0.196,0,0
BUD-5R,2019-01-28,1.2,0.7,0.2,0,0
BUD-5R,2019-02-04,1.199,0.699,0.199,0,0
BUD-5R,2019-02-11,1.2,0.7,0.2,0,0
BUD-5R,2019-02-18,1.2,0.7,0.2,0,0
BUD-5R,2019-02-25,1.199,0.699,0.199,0,0
BUD-5R,2019-03-04,1.193,0.693,0.193,0,0
BUD-5R,2019-03-11,1.199,0.699,0.199,0,0
BUD-5R,2019-03-18,1.191,0.691,0.191,0,0
BUD-5R,2019-03-25,1.193,0.693,0.193,0,0
BUD-5R,2019-04-01,1.197,0.697,0.197,0,0
BUD-5R,2019-04-08,1.2,0.7,0.2,0,0
BUD-5R,2019-04-15,1.157,0.657,0.157,0,0
BUD-5R,2019-04-22,1.2,0.7,0.2,0,0
BUD-5R,2019-04-29,1.193,0.693,0.193,0,0
BUD-5R,2019-05-06,1.13,0.63,0.13,0,0
BUD-5R,2019-05-13,1.191,0.691,0.191,0,0
BUD-5R,2019-05-20,1.196,0.696,0.196,0,0
BUD-5R,2019-05-27,1.2,0.7,0.2,0,0
BUD-5R,2019-06-03,1.177,0.677,0.177,0,0
BUD-5R,2019-06-10,1.137,0.637,0.137,0,0
BUD-5R,2019-06-17,1.2,0.7,0.2,0,0
BUD-5R,2019-06-24,1.2,0.7,0.2,0,0
BUD-5R,2019-07-01,1.186,0.686,0.186,0,0
BUD-5R,2019-07-08,1.2,0.7,0.2,0,0
BUD-5R,2019-07-15,1.2,0.7,0.2,0,0
BUD-5R,2019-07-22,1.2,0.7,0.2,0,0
BUD-5R,2019-07-29,1.2,0.7,0.2,0,0
BUD-5R,2019-08-05,1.166,0.666,0.166,0,0
BUD-5R,2019-08-12,0.954,0.454,0,0.954,0
BUD-5R,2019-08-19,1.136,0.636,0.136,0,0
BUD-5R,2019-08-26,1.19,0.69,0.19,0,0
BUD-5R,2019-09-02,1.2,0.7,0.2,0,0
BUD-5R,2019-09-09,1.2,0.7,0.2,0,0
BUD-5R,2019-09-16,1.2,0.7,0.2,0,0
BUD-5R,2019-09-23,1.2,0.7,0.2,0,0
BUD-5R,2019-09-30,1.2,0.7,0.2,0,0
BUD-6,2013-10-07,0.576,0.076,0,0.576,0
BUD-6,2013-10-14,0.6,0.1,0,0.6,0
BUD-6,2013-10-21,0.6,0.1,0,0.6,0
BUD-6,2013-10-28,0.603,0.103,0,0.603,0
BUD-6,2013-11-04,0.6,0.1,0,0.6,0
BUD-6,2013-11-11,0.6,0.1,0,0.6,0
BUD-6,2013-11-18,0.617,0.117,0,0.617,0
BUD-6,2013-11-25,0.6,0.1,0,0.6,0
BUD-6,2013-12-02,0.6,0.1,0,0.6,0
BUD-6,2013-12-09,0.599,0.099,0,0.599,0
BUD-6,2013-12-16,0.599,0.099,0,0.599,0
BUD-6,2013-12-23,0.479,0,0,0.479,0
BUD-6,2013-12-30,0.407,0,0,0.407,0
BUD-6,2014-01-06,0.394,0,0,0.394,0
BUD-6,2014-01-13,0.561,0.061,0,0.561,0
BUD-6,2014-01-20,0.6,0.1,0,0.6,0
BUD-6,2014-01-27,0.596,0.096,0,0.596,0
BUD-6,2014-02-03,0.373,0,0,0.373,0
BUD-6,2014-02-10,0.489,0,0,0.489,0
BUD-6,2014-02-17,0.399,0,0,0.399,0
BUD-6,2014-02-24,0.5,0,0,0.5,0
BUD-6,2014-03-03,0.264,0,0,0.264,0
BUD-6,2014-03-10,0.561,0.061,0,0.561,0
BUD-6,2014-03-17,0.6,0.1,0,0.6,0
BUD-6,2014-03-24,0.551,0.051,0,0.551,0
BUD-6,2014-03-31,0.599,0.099,0,0.599,0
BUD-6,2014-04-07,0.599,0.099,0,0.599,0
BUD-6,2014-04-14,0.259,0,0,0.259,0
BUD-6,2014-04-21,0.026,0,0,0.026,0
BUD-6,2014-04-28,0.419,0,0,0.419,0
BUD-6,2014-05-05,0.65,0.15,0,0.65,0
BUD-6,2014-05-12,0.65,0.15,0,0.65,0
BUD-6,2014-05-19,0.65,0.15,0,0.65,0
BUD-6,2014-05-26,0.639,0.139,0,0.639,0
BUD-6,2014-06-02,0.65,0.15,0,0.65,0
BUD-6,2014-06-09,0.54,0.04,0,0.54,0
BUD-6,2014-06-16,0.507,0.007,0,0.507,0
BUD-6,2014-06-23,0.6,0.1,0,0.6,0
BUD-6,2014-06-30,0.584,0.084,0,0.584,0
BUD-6,2014-07-07,0.223,0,0,0.223,0
BUD-6,2014-07-14,0,0,0,0,0
BUD-6,2014-07-21,0,0,0,0,0
BUD-6,2014-07-28,0,0,0,0,0
BUD-6,2014-08-04,0,0,0,0,0
BUD-6,2014-08-11,0,0,0,0,0
BUD-6,2014-08-18,0,0,0,0,0
BUD-6,2014-08-25,0,0,0,0,0
BUD-6,2014-09-01,0,0,0,0,0
BUD-6,2014-09-08,0,0,0,0,0
BUD-6,2014-09-15,0,0,0,0,0
BUD-6,2014-09-22,0,0,0,0,0
BUD-6,2014-09-29,0,0,0,0,0
BUD-6,2014-10-06,0,0,0,0,0
BUD-6,2014-10-13,0,0,0,0,0
BUD-6,2014-10-20,0,0,0,0,0
BUD-6,2014-10-27,0,0,0,0,0
BUD-6,2014-11-03,0,0,0,0,0
BUD-6,2014-11-10,0.466,0,0,0.466,0
BUD-6,2014-11-17,0.5,0,0,0.5,0
